time,device_id,co2,humidity,pm25,pressure,temperature,rssi,snr,SF,frequency,f_count,p_count,toa,distance,tx_p,tx_cl,tx_ag,rx_ag,exp_pl
2024-09-05 14:35:41.954570+02:00,pilotdevice01,,63.08,16.41,320.82,27.23,-37.0,11.2,8.0,867.3,49.0,52.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-05 14:36:14.821906+02:00,pilotdevice02,,69.8,16.18,320.94,25.46,-37.0,7.5,8.0,868.5,51.0,53.0,0.123392,0.05,14,1,0.4,3,53.4
2024-09-05 14:36:42.003141+02:00,pilotdevice01,,63.02,15.83,320.83,27.25,-34.0,8.0,8.0,868.5,50.0,53.0,0.123392,0.02,14,1,0.4,3,50.4
2024-09-05 14:37:14.789935+02:00,pilotdevice02,,69.97,14.92,320.97,25.47,-40.0,12.5,8.0,868.3,52.0,54.0,0.113152,0.05,14,1,0.4,3,56.4
2024-09-05 14:37:23.747118+02:00,pilotdevice,527.0,56.43,14.62,320.0,26.12,-56.0,10.5,11.0,868.3,908.0,995.0,0.987136,0.07,14,1,0.4,3,72.4
2024-09-05 14:37:42.024970+02:00,pilotdevice01,,62.96,16.18,320.79,27.26,-38.0,11.5,8.0,867.9,51.0,54.0,0.113152,0.02,14,1,0.4,3,54.4
2024-09-05 14:38:14.731679+02:00,pilotdevice02,,69.92,14.96,320.97,25.48,-42.0,9.5,7.0,867.7,53.0,55.0,0.066816,0.05,14,1,0.4,3,58.4
2024-09-05 14:38:23.797902+02:00,pilotdevice,500.0,56.24,16.12,319.97,26.14,-53.0,12.0,11.0,867.3,909.0,997.0,0.987136,0.07,14,1,0.4,3,69.4
2024-09-05 14:38:42.024637+02:00,pilotdevice01,,62.88,15.58,320.84,27.28,-37.0,9.5,7.0,867.7,52.0,55.0,0.066816,0.02,14,1,0.4,3,53.4
2024-09-05 14:39:14.717472+02:00,pilotdevice02,,69.94,16.05,320.96,25.47,-44.0,7.8,7.0,867.5,54.0,56.0,0.061696,0.05,14,1,0.4,3,60.4
2024-09-05 14:39:21.854562+02:00,pilotdevice,497.0,56.18,16.91,319.94,26.18,-57.0,9.2,11.0,868.1,910.0,998.0,0.987136,0.07,14,1,0.4,3,73.4
2024-09-05 14:39:42.069069+02:00,pilotdevice01,,62.94,17.17,320.77,27.3,-36.0,9.2,7.0,867.1,53.0,56.0,0.061696,0.02,14,1,0.4,3,52.4
2024-09-05 14:40:14.682684+02:00,pilotdevice02,,70.05,14.59,320.99,25.47,-40.0,7.2,7.0,868.5,55.0,57.0,0.061696,0.05,14,1,0.4,3,56.4
2024-09-05 14:40:21.910271+02:00,pilotdevice,495.0,56.1,16.43,319.92,26.22,-54.0,11.5,11.0,867.1,911.0,999.0,0.987136,0.07,14,1,0.4,3,70.4
2024-09-05 14:40:42.109196+02:00,pilotdevice01,,62.88,16.22,320.85,27.32,-38.0,10.5,7.0,868.3,54.0,57.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-05 14:41:15.476928+02:00,pilotdevice02,,69.99,13.93,321.01,25.47,-43.0,10.2,7.0,868.1,56.0,58.0,0.061696,0.05,14,1,0.4,3,59.4
2024-09-05 14:41:21.410395+02:00,pilotdevice,489.0,56.05,16.36,319.97,26.29,-55.0,11.5,10.0,868.3,912.0,1000.0,0.452608,0.07,14,1,0.4,3,71.4
2024-09-05 14:41:42.158642+02:00,pilotdevice01,,62.75,16.68,320.81,27.33,-38.0,9.2,7.0,867.9,55.0,58.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-05 14:42:14.665361+02:00,pilotdevice02,,69.99,15.63,320.98,25.47,-44.0,10.2,7.0,867.7,57.0,59.0,0.061696,0.05,14,1,0.4,3,60.4
2024-09-05 14:42:21.463906+02:00,pilotdevice,487.0,55.94,16.45,319.97,26.3,-56.0,13.5,10.0,868.1,913.0,1001.0,0.452608,0.07,14,1,0.4,3,72.4
2024-09-05 14:42:42.195593+02:00,pilotdevice01,,62.85,16.49,320.83,27.35,-36.0,7.8,7.0,867.5,56.0,59.0,0.061696,0.02,14,1,0.4,3,52.4
2024-09-05 14:43:16.077468+02:00,pilotdevice02,,69.89,15.22,321.01,25.46,-39.0,7.5,12.0,867.5,58.0,60.0,1.482752,0.05,14,1,0.4,3,55.4
2024-09-05 14:43:29.507745+02:00,pilotdevice,483.0,55.92,17.32,319.98,26.36,-56.0,8.8,10.0,868.5,914.0,1002.0,0.452608,0.07,14,1,0.4,3,72.4
2024-09-05 14:43:43.687104+02:00,pilotdevice01,,62.66,17.3,320.87,27.36,-34.0,9.5,12.0,867.3,57.0,60.0,1.482752,0.02,14,1,0.4,3,50.4
2024-09-05 14:44:16.233763+02:00,pilotdevice02,,70.03,14.88,321.02,25.47,-37.0,8.5,12.0,868.5,59.0,61.0,1.646592,0.05,14,1,0.4,3,53.4
2024-09-05 14:44:30.565656+02:00,pilotdevice,481.0,55.88,17.55,320.0,26.36,-54.0,8.0,10.0,867.5,915.0,1003.0,0.452608,0.07,14,1,0.4,3,70.4
2024-09-05 14:44:43.887980+02:00,pilotdevice01,,62.53,16.41,320.88,27.37,-36.0,7.0,12.0,868.5,58.0,61.0,1.646592,0.02,14,1,0.4,3,52.4
2024-09-05 14:45:21.612568+02:00,pilotdevice,482.0,55.82,16.94,319.95,26.37,-52.0,11.8,10.0,867.7,916.0,1004.0,0.452608,0.07,14,1,0.4,3,68.4
2024-09-05 14:45:44.552746+02:00,pilotdevice02,,69.93,15.42,321.04,25.49,-38.0,8.0,12.0,867.5,60.0,62.0,1.646592,0.05,14,1,0.4,3,54.4
2024-09-05 14:46:12.154465+02:00,pilotdevice01,,62.5,17.83,320.86,27.38,-36.0,9.8,12.0,867.9,59.0,62.0,1.646592,0.02,14,1,0.4,3,52.4
2024-09-05 14:46:21.446805+02:00,pilotdevice,480.0,55.7,16.31,319.92,26.35,-56.0,12.2,9.0,867.1,917.0,1005.0,0.246784,0.07,14,1,0.4,3,72.4
2024-09-05 14:47:00.939553+02:00,pilotdevice02,,69.99,16.84,320.96,25.48,-37.0,8.0,12.0,868.5,61.0,63.0,1.646592,0.05,14,1,0.4,3,53.4
2024-09-05 14:47:21.497464+02:00,pilotdevice,478.0,55.67,16.72,320.02,26.35,-60.0,13.2,9.0,868.3,918.0,1006.0,0.246784,0.07,14,1,0.4,3,76.4
2024-09-05 14:47:28.592026+02:00,pilotdevice01,,62.38,16.04,320.84,27.4,-38.0,10.0,12.0,868.1,60.0,63.0,1.646592,0.02,14,1,0.4,3,54.4
2024-09-05 14:48:21.567809+02:00,pilotdevice,472.0,55.59,14.47,320.02,26.3,-58.0,12.8,9.0,868.1,919.0,1007.0,0.246784,0.07,14,1,0.4,3,74.4
2024-09-05 14:48:28.425391+02:00,pilotdevice02,,69.85,16.26,321.01,25.5,-42.0,12.2,11.0,867.3,62.0,64.0,0.823296,0.05,14,1,0.4,3,58.4
2024-09-05 14:48:56.031134+02:00,pilotdevice01,,62.39,17.59,320.92,27.42,-35.0,12.2,11.0,867.9,61.0,64.0,0.823296,0.02,14,1,0.4,3,51.4
2024-09-05 14:49:21.592534+02:00,pilotdevice,474.0,55.57,14.9,320.04,26.29,-62.0,12.5,9.0,867.7,920.0,1008.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-05 14:49:44.808594+02:00,pilotdevice02,,69.66,15.15,321.08,25.52,-39.0,10.8,11.0,868.3,63.0,66.0,0.823296,0.05,14,1,0.4,3,55.4
2024-09-05 14:50:12.470411+02:00,pilotdevice01,,62.24,16.48,320.86,27.45,-38.0,10.8,11.0,868.3,62.0,66.0,0.823296,0.02,14,1,0.4,3,54.4
2024-09-05 14:50:15.228294+02:00,pilotdevice02,,69.67,15.89,321.03,25.53,-42.0,11.5,11.0,867.3,64.0,67.0,0.823296,0.05,14,1,0.4,3,58.4
2024-09-05 14:50:21.640131+02:00,pilotdevice,474.0,55.49,14.67,320.02,26.26,-60.0,12.5,9.0,867.1,921.0,1009.0,0.246784,0.07,14,1,0.4,3,76.4
2024-09-05 14:50:43.258926+02:00,pilotdevice01,,62.25,17.19,320.9,27.46,-34.0,10.8,11.0,867.3,63.0,67.0,0.823296,0.02,14,1,0.4,3,50.4
2024-09-05 14:51:15.199556+02:00,pilotdevice02,,69.73,14.54,321.0,25.55,-38.0,10.2,11.0,868.1,65.0,68.0,0.823296,0.05,14,1,0.4,3,54.4
2024-09-05 14:51:21.581805+02:00,pilotdevice,481.0,55.51,15.93,320.07,26.27,-58.0,8.8,8.0,868.5,922.0,1010.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-05 14:51:43.298628+02:00,pilotdevice01,,62.13,15.94,320.89,27.47,-40.0,7.8,11.0,868.5,64.0,68.0,0.823296,0.02,14,1,0.4,3,56.4
2024-09-05 14:52:15.185578+02:00,pilotdevice02,,69.71,15.88,321.03,25.58,-39.0,11.0,11.0,867.1,66.0,69.0,0.823296,0.05,14,1,0.4,3,55.4
2024-09-05 14:52:21.637237+02:00,pilotdevice,476.0,55.43,16.24,319.98,26.28,-58.0,11.8,8.0,868.1,923.0,1011.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-05 14:52:43.335079+02:00,pilotdevice01,,62.29,17.03,320.85,27.47,-34.0,10.8,11.0,867.3,65.0,69.0,0.823296,0.02,14,1,0.4,3,50.4
2024-09-05 14:53:14.742692+02:00,pilotdevice02,,69.6,15.28,320.98,25.58,-39.0,13.0,10.0,868.1,67.0,70.0,0.411648,0.05,14,1,0.4,3,55.4
2024-09-05 14:53:21.674153+02:00,pilotdevice,470.0,55.45,15.24,320.04,26.27,-57.0,11.8,8.0,867.7,924.0,1012.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-05 14:53:42.969052+02:00,pilotdevice01,,62.09,15.71,320.88,27.49,-37.0,11.8,10.0,868.1,66.0,70.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-05 14:54:14.729296+02:00,pilotdevice02,,69.52,16.0,320.95,25.59,-40.0,10.5,10.0,868.3,68.0,71.0,0.411648,0.05,14,1,0.4,3,56.4
2024-09-05 14:54:21.725349+02:00,pilotdevice,470.0,55.38,16.24,319.98,26.2,-57.0,11.0,8.0,867.1,925.0,1013.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-05 14:54:43.004307+02:00,pilotdevice01,,62.14,17.14,320.85,27.5,-35.0,11.5,10.0,868.1,67.0,71.0,0.411648,0.02,14,1,0.4,3,51.4
2024-09-05 14:55:14.703012+02:00,pilotdevice02,,69.53,15.83,320.94,25.59,-38.0,12.8,10.0,867.7,69.0,72.0,0.411648,0.05,14,1,0.4,3,54.4
2024-09-05 14:55:21.764651+02:00,pilotdevice,468.0,55.34,15.67,319.97,26.23,-56.0,12.5,8.0,868.3,926.0,1014.0,0.133632,0.07,14,1,0.4,3,72.4
2024-09-05 14:55:43.052253+02:00,pilotdevice01,,62.1,16.67,320.87,27.51,-35.0,11.0,10.0,867.7,68.0,72.0,0.411648,0.02,14,1,0.4,3,51.4
2024-09-05 14:56:14.685021+02:00,pilotdevice02,,69.45,15.18,320.96,25.6,-39.0,9.5,10.0,867.3,70.0,73.0,0.411648,0.05,14,1,0.4,3,55.4
2024-09-05 14:56:21.753925+02:00,pilotdevice,466.0,55.35,15.77,319.96,26.22,-60.0,10.8,7.0,867.9,927.0,1015.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-05 14:56:43.099521+02:00,pilotdevice01,,62.01,16.01,320.84,27.52,-34.0,11.5,10.0,867.3,69.0,73.0,0.411648,0.02,14,1,0.4,3,50.4
2024-09-05 14:57:14.671601+02:00,pilotdevice02,,69.5,15.62,320.93,25.6,-39.0,8.2,10.0,868.5,71.0,74.0,0.411648,0.05,14,1,0.4,3,55.4
2024-09-05 14:57:21.810222+02:00,pilotdevice,475.0,55.25,15.83,320.0,26.22,-57.0,6.8,7.0,867.5,928.0,1016.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-05 14:57:43.195181+02:00,pilotdevice01,,62.08,16.87,320.8,27.52,-34.0,7.8,10.0,868.5,70.0,74.0,0.411648,0.02,14,1,0.4,3,50.4
2024-09-05 14:58:14.490707+02:00,pilotdevice02,,69.45,15.44,320.92,25.61,-38.0,11.8,9.0,867.7,72.0,75.0,0.226304,0.05,14,1,0.4,3,54.4
2024-09-05 14:58:21.862830+02:00,pilotdevice,474.0,55.26,15.35,319.93,26.21,-57.0,10.2,7.0,867.3,929.0,1017.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-05 14:58:43.015268+02:00,pilotdevice01,,62.04,16.82,320.79,27.53,-36.0,12.2,9.0,867.9,71.0,75.0,0.226304,0.02,14,1,0.4,3,52.4
2024-09-05 14:59:14.439257+02:00,pilotdevice02,,69.24,14.72,320.89,25.61,-42.0,13.5,9.0,867.3,73.0,76.0,0.226304,0.05,14,1,0.4,3,58.4
2024-09-05 14:59:21.898975+02:00,pilotdevice,476.0,55.21,14.93,319.85,26.23,-55.0,6.0,7.0,868.5,930.0,1018.0,0.071936,0.07,14,1,0.4,3,71.4
2024-09-05 14:59:43.037354+02:00,pilotdevice01,,61.98,16.37,320.78,27.53,-38.0,9.8,9.0,867.5,72.0,76.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-05 15:00:14.421765+02:00,pilotdevice02,,69.26,16.09,320.9,25.62,-44.0,8.8,9.0,868.5,74.0,77.0,0.226304,0.05,14,1,0.4,3,60.4
2024-09-05 15:00:21.949529+02:00,pilotdevice,471.0,55.13,15.25,319.95,26.27,-58.0,10.0,7.0,868.1,931.0,1019.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-05 15:00:43.080472+02:00,pilotdevice01,,61.96,16.57,320.8,27.54,-42.0,12.5,9.0,867.1,73.0,77.0,0.226304,0.02,14,1,0.4,3,58.4
2024-09-05 15:01:14.408794+02:00,pilotdevice02,,69.18,15.39,320.93,25.64,-44.0,13.2,9.0,868.1,75.0,78.0,0.226304,0.05,14,1,0.4,3,60.4
2024-09-05 15:01:23.765857+02:00,pilotdevice,463.0,55.07,14.79,319.97,26.3,-58.0,7.8,12.0,867.5,932.0,1020.0,1.810432,0.07,14,1,0.4,3,74.4
2024-09-05 15:01:43.120066+02:00,pilotdevice01,,61.94,16.59,320.83,27.55,-42.0,12.2,9.0,868.3,74.0,78.0,0.226304,0.02,14,1,0.4,3,58.4
2024-09-05 15:02:14.392515+02:00,pilotdevice02,,69.11,14.64,320.88,25.62,-41.0,12.2,9.0,867.9,76.0,79.0,0.226304,0.05,14,1,0.4,3,57.4
2024-09-05 15:02:23.817999+02:00,pilotdevice,463.0,54.99,14.52,319.86,26.32,-68.0,9.8,12.0,868.1,933.0,1021.0,1.810432,0.07,14,1,0.4,3,84.4
2024-09-05 15:02:43.165950+02:00,pilotdevice01,,61.78,16.86,320.76,27.56,-39.0,11.5,9.0,868.1,75.0,79.0,0.226304,0.02,14,1,0.4,3,55.4
2024-09-05 15:03:14.270265+02:00,pilotdevice02,,69.4,14.42,320.91,25.63,-39.0,10.8,8.0,867.3,77.0,80.0,0.123392,0.05,14,1,0.4,3,55.4
2024-09-05 15:03:43.106746+02:00,pilotdevice01,,61.8,15.77,320.79,27.57,-35.0,8.2,8.0,867.5,76.0,80.0,0.123392,0.02,14,1,0.4,3,51.4
2024-09-05 15:04:14.251004+02:00,pilotdevice02,,69.31,14.29,320.89,25.66,-39.0,8.8,8.0,868.5,78.0,81.0,0.123392,0.05,14,1,0.4,3,55.4
2024-09-05 15:04:24.878342+02:00,pilotdevice,471.0,54.93,15.06,319.92,26.36,-60.0,9.2,12.0,867.7,934.0,1022.0,1.810432,0.07,14,1,0.4,3,76.4
2024-09-05 15:04:43.149345+02:00,pilotdevice01,,61.72,16.87,320.74,27.57,-37.0,11.8,8.0,867.3,77.0,81.0,0.113152,0.02,14,1,0.4,3,53.4
2024-09-05 15:05:14.241042+02:00,pilotdevice02,,69.19,15.4,320.87,25.66,-40.0,11.2,8.0,868.1,79.0,82.0,0.113152,0.05,14,1,0.4,3,56.4
2024-09-05 15:05:24.996468+02:00,pilotdevice,505.0,54.98,14.82,319.88,26.46,-64.0,7.8,12.0,868.5,935.0,1024.0,1.810432,0.07,14,1,0.4,3,80.4
2024-09-05 15:05:43.192941+02:00,pilotdevice01,,61.71,15.76,320.76,27.59,-33.0,11.5,8.0,868.3,78.0,82.0,0.123392,0.02,14,1,0.4,3,49.4
2024-09-05 15:06:14.224229+02:00,pilotdevice02,,69.15,14.22,320.88,25.67,-39.0,11.2,8.0,867.9,80.0,83.0,0.123392,0.05,14,1,0.4,3,55.4
2024-09-05 15:06:43.234412+02:00,pilotdevice01,,61.66,15.88,320.77,27.59,-37.0,11.0,8.0,868.1,79.0,83.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-05 15:07:14.206992+02:00,pilotdevice02,,69.01,13.97,320.89,25.68,-40.0,11.5,8.0,867.3,81.0,84.0,0.123392,0.05,14,1,0.4,3,56.4
2024-09-05 15:07:25.145560+02:00,pilotdevice,515.0,54.92,15.43,319.9,26.52,-62.0,10.2,11.0,867.9,936.0,1025.0,0.987136,0.07,14,1,0.4,3,78.4
2024-09-05 15:07:43.278204+02:00,pilotdevice01,,61.67,16.91,320.75,27.61,-36.0,11.5,8.0,867.7,80.0,84.0,0.123392,0.02,14,1,0.4,3,52.4
2024-09-05 15:08:14.146354+02:00,pilotdevice02,,68.87,14.99,320.84,25.67,-44.0,7.5,7.0,868.5,82.0,85.0,0.066816,0.05,14,1,0.4,3,60.4
2024-09-05 15:08:25.191819+02:00,pilotdevice,502.0,54.73,14.67,319.82,26.41,-54.0,9.0,11.0,868.5,937.0,1027.0,0.987136,0.07,14,1,0.4,3,70.4
2024-09-05 15:08:43.264685+02:00,pilotdevice01,,61.24,15.3,320.77,27.61,-37.0,9.5,7.0,867.3,81.0,85.0,0.066816,0.02,14,1,0.4,3,53.4
2024-09-05 15:09:14.114075+02:00,pilotdevice02,,68.31,14.58,320.87,25.65,-42.0,8.8,7.0,868.3,83.0,86.0,0.061696,0.05,14,1,0.4,3,58.4
2024-09-05 15:09:23.253003+02:00,pilotdevice,501.0,54.62,14.24,319.84,26.35,-57.0,11.5,11.0,867.1,938.0,1028.0,0.987136,0.07,14,1,0.4,3,73.4
2024-09-05 15:09:43.300411+02:00,pilotdevice01,,61.27,16.47,320.7,27.6,-38.0,7.2,7.0,868.5,82.0,86.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-05 15:10:14.085153+02:00,pilotdevice02,,68.29,14.27,320.81,25.67,-45.0,10.8,7.0,867.9,84.0,87.0,0.061696,0.05,14,1,0.4,3,61.4
2024-09-05 15:10:23.304632+02:00,pilotdevice,494.0,54.58,15.07,319.8,26.44,-54.0,12.0,11.0,868.3,939.0,1029.0,0.987136,0.07,14,1,0.4,3,70.4
2024-09-05 15:10:43.331754+02:00,pilotdevice01,,61.04,17.27,320.69,27.6,-38.0,8.5,7.0,868.1,83.0,87.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-05 15:11:14.067432+02:00,pilotdevice02,,68.51,14.68,320.84,25.68,-40.0,7.2,7.0,867.5,85.0,88.0,0.061696,0.05,14,1,0.4,3,56.4
2024-09-05 15:11:22.838507+02:00,pilotdevice,486.0,54.54,14.47,319.85,26.47,-57.0,10.2,10.0,867.7,940.0,1030.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-05 15:11:43.383629+02:00,pilotdevice01,,61.15,16.89,320.77,27.59,-35.0,9.5,7.0,867.7,84.0,88.0,0.061696,0.02,14,1,0.4,3,51.4
2024-09-05 15:12:14.036128+02:00,pilotdevice02,,68.03,14.93,320.8,25.69,-43.0,8.2,7.0,868.5,86.0,89.0,0.061696,0.05,14,1,0.4,3,59.4
2024-09-05 15:12:22.867918+02:00,pilotdevice,489.0,54.5,15.09,320.0,26.49,-57.0,12.5,10.0,867.3,941.0,1031.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-05 15:12:43.424842+02:00,pilotdevice01,,61.09,16.97,320.68,27.61,-37.0,10.5,7.0,867.3,85.0,89.0,0.061696,0.02,14,1,0.4,3,53.4
2024-09-05 15:13:15.468086+02:00,pilotdevice02,,67.82,14.33,320.86,25.69,-40.0,10.2,12.0,868.3,87.0,90.0,1.482752,0.05,14,1,0.4,3,56.4
2024-09-05 15:13:22.909819+02:00,pilotdevice,486.0,54.46,15.01,320.01,26.54,-57.0,10.8,10.0,868.3,942.0,1032.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-05 15:13:44.912648+02:00,pilotdevice01,,61.05,16.59,320.76,27.61,-34.0,8.0,12.0,868.3,86.0,90.0,1.482752,0.02,14,1,0.4,3,50.4
2024-09-05 15:14:15.603493+02:00,pilotdevice02,,67.4,15.41,320.87,25.73,-39.0,7.5,12.0,867.5,88.0,91.0,1.646592,0.05,14,1,0.4,3,55.4
2024-09-05 15:14:22.967725+02:00,pilotdevice,481.0,54.29,16.0,319.87,26.56,-57.0,10.2,10.0,867.9,943.0,1033.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-05 15:14:45.120247+02:00,pilotdevice01,,61.03,16.54,320.8,27.6,-34.0,7.2,12.0,867.5,87.0,91.0,1.646592,0.02,14,1,0.4,3,50.4
2024-09-05 15:15:23.013812+02:00,pilotdevice,484.0,54.27,14.12,319.9,26.6,-56.0,11.5,10.0,867.7,944.0,1034.0,0.452608,0.07,14,1,0.4,3,72.4
2024-09-05 15:15:43.937510+02:00,pilotdevice02,,67.75,15.57,320.83,25.74,-40.0,10.2,12.0,868.1,89.0,92.0,1.646592,0.05,14,1,0.4,3,56.4
2024-09-05 15:16:13.389031+02:00,pilotdevice01,,60.87,15.86,320.78,27.59,-36.0,10.0,12.0,868.3,88.0,92.0,1.646592,0.02,14,1,0.4,3,52.4
2024-09-05 15:16:22.848654+02:00,pilotdevice,491.0,54.24,14.72,319.86,26.62,-62.0,13.0,9.0,867.1,945.0,1035.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-05 15:17:00.381969+02:00,pilotdevice02,,67.77,14.17,320.86,25.75,-40.0,6.5,12.0,867.5,90.0,93.0,1.646592,0.05,14,1,0.4,3,56.4
2024-09-05 15:17:22.901030+02:00,pilotdevice,498.0,54.26,14.0,319.9,26.66,-60.0,9.0,9.0,868.5,946.0,1036.0,0.246784,0.07,14,1,0.4,3,76.4
2024-09-05 15:17:29.834644+02:00,pilotdevice01,,60.88,16.72,320.75,27.59,-34.0,10.0,12.0,867.9,89.0,93.0,1.646592,0.02,14,1,0.4,3,50.4
2024-09-05 15:18:22.951558+02:00,pilotdevice,502.0,54.21,14.01,319.77,26.69,-62.0,13.5,9.0,867.9,947.0,1037.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-05 15:18:27.799425+02:00,pilotdevice02,,67.73,13.62,320.85,25.75,-39.0,10.5,11.0,868.3,91.0,94.0,0.823296,0.05,14,1,0.4,3,55.4
2024-09-05 15:18:57.253772+02:00,pilotdevice01,,60.82,15.83,320.75,27.58,-34.0,11.8,11.0,868.3,90.0,94.0,0.823296,0.02,14,1,0.4,3,50.4
2024-09-05 15:19:22.995915+02:00,pilotdevice,520.0,54.13,15.32,319.86,26.69,-62.0,12.5,9.0,867.7,948.0,1038.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-05 15:19:44.183895+02:00,pilotdevice02,,67.52,13.86,320.82,25.79,-44.0,10.5,11.0,867.9,92.0,96.0,0.823296,0.05,14,1,0.4,3,60.4
2024-09-05 15:20:13.696747+02:00,pilotdevice01,,60.62,15.94,320.74,27.58,-33.0,11.0,11.0,867.7,91.0,96.0,0.823296,0.02,14,1,0.4,3,49.4
2024-09-05 15:20:14.590841+02:00,pilotdevice02,,67.16,14.92,320.83,25.78,-40.0,8.5,11.0,868.5,93.0,97.0,0.823296,0.05,14,1,0.4,3,56.4
2024-09-05 15:20:23.040920+02:00,pilotdevice,527.0,54.2,14.12,319.89,26.73,-63.0,11.2,9.0,867.3,949.0,1039.0,0.246784,0.07,14,1,0.4,3,79.4
2024-09-05 15:20:44.482622+02:00,pilotdevice01,,60.56,16.46,320.73,27.58,-40.0,10.8,11.0,868.1,92.0,97.0,0.823296,0.02,14,1,0.4,3,56.4
2024-09-05 15:21:14.565375+02:00,pilotdevice02,,67.29,13.93,320.8,25.77,-44.0,11.0,11.0,867.3,94.0,98.0,0.823296,0.05,14,1,0.4,3,60.4
2024-09-05 15:21:22.972475+02:00,pilotdevice,546.0,54.2,13.87,319.85,26.75,-58.0,8.8,8.0,868.5,950.0,1040.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-05 15:21:44.527494+02:00,pilotdevice01,,60.6,16.21,320.72,27.57,-33.0,9.0,11.0,867.5,93.0,98.0,0.823296,0.02,14,1,0.4,3,49.4
2024-09-05 15:22:14.536938+02:00,pilotdevice02,,67.37,14.82,320.85,25.77,-41.0,12.0,11.0,868.1,95.0,99.0,0.823296,0.05,14,1,0.4,3,57.4
2024-09-05 15:22:23.021586+02:00,pilotdevice,558.0,54.17,14.02,319.93,26.73,-58.0,11.2,8.0,868.1,951.0,1041.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-05 15:22:44.568953+02:00,pilotdevice01,,60.73,17.04,320.76,27.58,-38.0,8.0,11.0,868.5,94.0,99.0,0.823296,0.02,14,1,0.4,3,54.4
2024-09-05 15:23:14.101413+02:00,pilotdevice02,,67.7,13.45,320.85,25.78,-41.0,11.5,10.0,867.3,96.0,100.0,0.411648,0.05,14,1,0.4,3,57.4
2024-09-05 15:23:23.072857+02:00,pilotdevice,568.0,54.19,14.02,319.87,26.76,-63.0,7.8,8.0,867.5,952.0,1042.0,0.133632,0.07,14,1,0.4,3,79.4
2024-09-05 15:23:44.206379+02:00,pilotdevice01,,60.65,16.34,320.77,27.58,-29.0,11.8,10.0,867.3,95.0,100.0,0.411648,0.02,14,1,0.4,3,45.4
2024-09-05 15:24:14.079296+02:00,pilotdevice02,,67.26,15.6,320.86,25.8,-37.0,9.0,10.0,867.3,97.0,101.0,0.411648,0.05,14,1,0.4,3,53.4
2024-09-05 15:24:23.121636+02:00,pilotdevice,574.0,54.16,14.04,319.99,26.76,-56.0,10.0,8.0,867.3,953.0,1043.0,0.133632,0.07,14,1,0.4,3,72.4
2024-09-05 15:24:44.246499+02:00,pilotdevice01,,60.46,16.1,320.68,27.58,-36.0,8.2,10.0,867.5,96.0,101.0,0.411648,0.02,14,1,0.4,3,52.4
2024-09-05 15:25:14.053927+02:00,pilotdevice02,,67.38,15.15,320.8,25.81,-40.0,7.0,10.0,868.5,98.0,102.0,0.411648,0.05,14,1,0.4,3,56.4
2024-09-05 15:25:23.172898+02:00,pilotdevice,580.0,54.16,14.46,319.87,26.76,-57.0,8.0,8.0,868.5,954.0,1044.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-05 15:25:44.282490+02:00,pilotdevice01,,60.56,15.5,320.68,27.57,-37.0,11.8,10.0,867.1,97.0,102.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-05 15:26:23.149261+02:00,pilotdevice,576.0,54.16,15.97,319.92,26.77,-58.0,9.0,7.0,867.9,955.0,1045.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-05 15:26:44.328758+02:00,pilotdevice01,,60.63,15.76,320.68,27.58,-33.0,10.0,10.0,868.3,98.0,103.0,0.411648,0.02,14,1,0.4,3,49.4
2024-09-05 15:27:23.202496+02:00,pilotdevice,579.0,54.14,14.75,319.86,26.79,-57.0,9.5,7.0,867.7,956.0,1046.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-05 15:27:44.371677+02:00,pilotdevice01,,60.62,15.77,320.7,27.57,-36.0,11.2,10.0,868.1,99.0,104.0,0.411648,0.02,14,1,0.4,3,52.4
